inquiry,discipline,traditional,progressive,readingscore,mathscore,pocschool,pocsd,povertyschool,povertysd,students,age,expulsions,titlei,ethnicisolated,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity
0.0049898095438892405,0.0021082961453318815,0.00031622219879835555,0.00045681354979267686,20,14,0.969187675070028,-51.43,0.9803921568627452,22.88,357.0,10.0,15.0,1.0,0,33.77,3724.4990000000003,10.9,4.88,0.0,2,0.0
0.006226859643217775,0.005552751135790002,0.00016826518593303054,0.0,35-39,20-24,0.6884057971014492,-65.57,0.8840579710144928,20.18,138.0,12.0,2.0,1.0,0,13.150000000000002,36.657540000000004,9.06,1.4,0.0,2,0.0
0.0,0.0,0.0,0.0,75,63,0.9903288201160542,-33.03,-0.0019342359767891683,20.56,517.0,-1.0,0.0,,1,36.18,2260.154,9.78,5.89,0.0,15,1.0
0.004609029639828976,0.0006520510628432326,0.0002463196939840037,0.0003623135896581208,30-34,20-24,0.7154255319148937,-53.83,-0.0026595744680851068,13.02,376.0,1.0,6.0,0.0,0,26.8,1725.656,8.0,18.09,0.0,19,6.0
0.01085347804637395,0.00018955189931003108,0.0003412063540205484,0.0006447697792611699,45-49,20-24,0.989010989010989,-32.81,0.956043956043956,18.26,182.0,2.0,,1.0,0,16.759999999999998,19180.12,9.59,38.28,0.0,180,25.0
0.004108338405356055,0.00030413625304136265,0.00015206812652068132,0.00015209125475285169,25,9,0.9779951100244498,-40.26,0.687041564792176,20.4,409.0,4.0,2.0,1.0,0,26.35,11632.52,12.52,13.07,0.0,8,0.0
0.0,0.0,0.0,0.0,GE50,21-39,0.9069767441860463,-74.64,0.5348837209302325,16.33,43.0,2.0,0.0,1.0,0,27.28,1404.013,8.54,52.23,0.005681818181818182,9,1.0
0.005286822471465981,0.0006421655799249157,0.00039517881841533284,0.00024703557312252974,20-24,10-14,0.9383116883116884,-88.24,0.7922077922077922,24.72,308.0,12.0,0.0,1.0,0,28.88,3932.289,8.75,27.47,0.0,56,12.0
0.005860079336458708,0.0004503693028283192,9.007386056566376e-05,0.00045061283345349657,25-29,20-24,0.9481481481481482,-43.1,0.7703703703703704,10.98,135.0,14.0,,1.0,0,31.86,3993.542,8.25,33.16,0.0,371,117.0
0.003292250548708425,8.441668073611338e-05,0.0005066711704104038,0.00033778078027360244,,,0.5490196078431373,-51.56,0.7483660130718954,25.89,306.0,0.0,,,0,23.51,3903.7259999999997,12.62,7.57,0.0,174,70.0
0.0,0.0,0.0,0.0,LT50,LT50,0.1411764705882353,-94.33,0.7882352941176469,7.65,85.0,17.0,2.0,1.0,0,10.830000000000002,9.394341,14.61,0.78,0.0,3,0.0
0.012221969179382073,0.0008338386901152214,0.000833775487000682,0.00030323705556819044,34,35,0.06926406926406926,-92.45,0.3593073593073593,8.6,462.0,3.0,0.0,1.0,0,21.37,8.968331,6.01,2.82,0.0,1,0.0
0.006558028616852149,0.0008940989469501287,0.0001986491855383393,0.000496869720759217,30-34,20-24,0.9896193771626296,-80.22,0.9204152249134948,11.0,289.0,13.0,8.0,1.0,0,20.19,199.32299999999998,7.29,4.63,0.0,53,1.0
0.006600660066006597,0.0,0.0,0.0,60,69,0.7795823665893271,-76.73,0.7378190255220418,19.22,431.0,12.0,0.0,1.0,0,12.97,2522.156,11.3,14.13,0.0,65,14.0
0.005415784883131287,0.00017574811239767733,0.00022307094331970131,0.00021633461556662758,90,90,0.950402144772118,-87.39,0.8069705093833779,26.8,746.0,4.0,0.0,1.0,0,21.43,179.3997,7.88,22.92,0.0,7,0.0
0.0,0.0,0.0,0.0,65-69,55-59,0.8618042226487524,-73.05,0.9251439539347408,15.33,521.0,5.0,,1.0,0,29.04000000000001,778.4202,9.39,13.6,0.15789473684210525,13,0.0
0.006397806466354393,0.0005713632727688263,0.00022849308808408535,0.00011425959780621578,43,43,0.2226502311248074,-87.94,0.2411402157164869,7.27,1298.0,5.0,2.0,0.0,0,33.89000000000001,720.8566,3.61,5.9,0.0,66,16.0
0.009765801609548791,0.0013537906137184113,0.00036084799278304,9.021199819575996e-05,16,9,1.0,-12.65,0.9768115942028984,34.68,690.0,4.0,6.0,1.0,1,13.820000000000002,4923.774,22.14,5.49,0.0,326,72.0
0.014602092966658552,0.00024274790629930814,0.0008495145631067963,0.0,,,0.95,-80.35,0.0,21.63,100.0,0.0,4.0,,0,14.510000000000002,2734.005,9.69,9.15,0.0,1,0.0
0.0026833631484794265,0.0,0.0008944543828264762,0.0,10-14,10-14,1.0,-29.26,0.7326388888888888,18.27,288.0,12.0,0.0,1.0,1,29.72,7671.9980000000005,11.41,7.81,0.027624309392265192,36,4.0
0.009197751660705156,0.0,0.0,0.0020460358056265974,35-39,40-44,0.3835616438356164,-59.41,0.5821917808219178,20.38,146.0,16.0,0.0,1.0,0,19.04,3464.478,11.5,5.6,0.0,19,0.0
0.006342640468803857,6.890374147316196e-05,6.890374147316196e-05,0.0002756529529322584,GE50,GE50,0.9047619047619048,-24.02,0.5079365079365079,7.3,63.0,1.0,0.0,0.0,0,31.37,220.1082,5.51,17.94,0.0,1856,207.0
0.0,0.0,0.0,0.0,65-69,70-74,0.4809384164222874,-73.53,0.2873900293255132,9.87,341.0,3.0,0.0,0.0,0,34.190000000000005,710.1143,8.23,23.81,0.007168458781362006,31,5.0
0.003269259131802764,0.0003686318842004376,0.00027033004841365405,0.00041794714197910263,85-89,60-64,0.926751592356688,-82.86,-0.0031847133757961785,25.18,314.0,2.0,,1.0,0,25.58,1892.796,10.7,6.55,0.0,310,92.0
0.002741080255235015,0.0022914139371883017,0.000584033424682151,8.985533291400841e-05,90-94,40-44,0.7855946398659966,-45.71,0.4036850921273032,10.37,597.0,9.0,0.0,0.0,0,38.11,2067.426,8.15,22.77,0.05,48,10.0
0.005347039439597107,0.0007665692916485385,0.0006006628003314001,0.00018643962463488897,84,69,0.9559902200488998,-66.1,-0.002444987775061125,8.4,409.0,10.0,,1.0,0,74.87,17032.11,5.43,27.39,0.0,310,92.0
0.0,0.0,0.0,0.0,40,25,0.5490430622009569,-82.82,0.23923444976076555,4.13,836.0,1.0,,,0,26.72,56.816919999999996,9.41,9.94,0.10526315789473684,81,11.0
0.006479785885335961,0.0018312438371601628,0.0009860543738554732,0.0,15,9,0.8356481481481481,-12.65,0.9722222222222222,34.68,432.0,3.0,0.0,1.0,0,13.820000000000002,4923.774,22.14,5.49,0.0,326,72.0
0.0033188135241651122,0.0011403690648973664,0.0007257646448937277,0.0002073828287017834,,,0.9917582417582418,-42.07,0.0,17.0,364.0,4.0,0.0,1.0,1,36.22000000000001,27960.18,8.6,37.18,0.0,7,0.0
0.005723307677126506,0.0,9.861446674227112e-05,4.9307233371135554e-05,55-59,20-24,0.3402061855670103,-85.39,0.42268041237113396,18.78,291.0,14.0,,0.0,0,16.18,,8.74,13.28,0.0,115,9.0
0.0038322487346348533,0.001300766006648359,0.0005057803468208091,0.00014450867052023133,25-29,6-9,1.0,-50.93,0.9336283185840708,17.4,226.0,3.0,,1.0,1,30.4,6698.865,9.45,37.79,0.00684931506849315,203,54.0
0.0021306818181818176,0.0,0.00014201519562593196,0.00021303792074989355,78,86,0.4902807775377971,-73.53,0.38228941684665213,9.87,463.0,12.0,0.0,1.0,0,34.190000000000005,710.1143,8.23,23.81,0.007168458781362006,104,22.0
0.010115606936416185,0.0,0.0014409221902017294,0.0014430014430014437,,,0.9784615384615384,-42.07,0.0,17.0,325.0,4.0,0.0,1.0,0,36.22000000000001,27960.18,8.6,37.18,0.0,2,0.0
0.008633093525179856,0.00047892720306513397,0.0004791566842357453,0.0004791566842357453,LE10,LE10,0.3106060606060606,-89.15,0.0,6.36,132.0,12.0,0.0,1.0,0,30.63,1495.793,6.55,3.76,0.0,7,0.0
0.00759631036353771,0.00018083182640144663,0.0,0.0005427899402931066,,,0.9764150943396226,-42.07,0.0,17.0,212.0,2.0,0.0,1.0,0,36.22000000000001,27960.18,8.6,37.18,0.0,6,0.0
0.004698068121987771,0.000526358409587821,0.00044538019272815586,0.0004860661049902785,81,70,0.24329159212880144,-75.65,-0.0017889087656529515,10.9,559.0,4.0,0.0,0.0,0,42.94,21.70908,7.33,5.82,0.0,1048,307.0
0.00565420097212578,0.00029741251115296917,9.914733293674396e-05,0.00019831432821021308,40-44,20-24,0.9691629955947136,-46.01,0.986784140969163,21.91,227.0,5.0,,1.0,0,33.85,2910.046,7.96,8.97,0.0,19,2.0
0.0010690613641223007,0.0,0.0,0.00042771599657827184,LE10,LE5,0.4532710280373832,-83.3,0.5046728971962616,8.19,214.0,4.0,0.0,1.0,0,22.24,1194.701,6.33,9.33,0.0,5,0.0
0.005352960856473736,0.0005018190942165352,0.0005438875407915658,0.0002928012715940936,LE5,LE5,0.8575581395348837,-71.37,0.7732558139534884,14.43,344.0,6.0,4.0,1.0,0,33.06,580.1303,7.3,10.49,0.0,8,4.0
0.03127540717039524,0.006431327711876516,9.094688701798145e-05,0.00016892330881779672,LT50,LE20,0.8,-28.8,0.4,7.32,20.0,0.0,,,0,51.98,4634.958,6.46,47.56,0.10526315789473684,1,1.0
0.010157096424702056,0.0008119079837618403,0.00013529968881071576,0.0006768647624204687,37,15,0.9979757085020244,-47.68,0.8623481781376519,17.63,494.0,9.0,2.0,1.0,1,36.55,11938.74,10.94,20.86,0.00847457627118644,202,20.0
0.0,0.0,0.0,0.0,LE20,LE20,0.9845360824742267,-65.02,0.6752577319587629,19.62,194.0,0.0,0.0,,0,12.99,4330.602,10.37,32.26,0.0,196,27.0
0.003435306660348861,0.0009178929914428681,0.00011843780534746691,0.00023691068467187872,GE90,80-89,0.6357142857142857,-69.01,-0.0071428571428571435,19.65,140.0,1.0,,1.0,0,15.8,4750.161,10.34,20.46,0.0,310,92.0
0.0056529112492933855,0.0009415604795681377,0.000502197112366604,0.0,20-24,20-24,0.12903225806451613,-90.55,0.4623655913978494,11.26,93.0,1.0,0.0,1.0,0,19.74,745.8212,7.4,3.71,0.0,5,0.0
0.0058354842329704825,0.006175611947002023,0.0008979683466157814,0.00011223344556677889,30-34,15-19,0.9973821989528796,-50.93,0.986910994764398,17.4,382.0,10.0,,1.0,1,30.4,6698.865,9.45,37.79,0.00684931506849315,6,1.0
0.0015120967741935481,0.0,0.00033585222502099065,0.00016792611251049532,40-49,PS,0.9605263157894736,-49.4,0.8421052631578947,24.84,76.0,5.0,0.0,1.0,0,9.9,983.2551,11.2,21.88,0.0,2,0.0
0.009852216748768471,0.0,0.0,0.0,PS,PS,0.6842105263157895,-75.92,0.4342105263157895,5.05,76.0,2.0,0.0,0.0,0,31.79,352.0047,4.64,19.22,0.0,72,14.0
0.008713254708678047,0.0005271481286241436,0.0001757160428747145,0.0004393673110720564,20-24,15-19,1.0,-29.26,0.6981981981981982,18.27,222.0,10.0,0.0,1.0,1,29.72,7671.9980000000005,11.41,7.81,0.027624309392265192,1,1.0
0.004958896844338371,0.00041096072010923617,0.0002783927458804502,0.00034473614425881735,69,72,0.27253668763102723,-85.35,0.19077568134171907,7.74,477.0,16.0,0.0,0.0,0,32.3,2197.2110000000002,3.72,6.55,0.05,25,0.0
0.011117974058060531,0.0006155108740254414,0.0,0.0,35-39,40-44,0.4927536231884058,-70.52,0.5181159420289855,9.83,276.0,5.0,0.0,0.0,0,24.83,207.63,8.33,22.67,0.0,176,26.0
0.012193937038476491,0.0002912197252827258,0.00016987817308159017,0.0004127215343529984,59,37,0.10454545454545454,-57.61,0.4795454545454546,16.31,1760.0,9.0,0.0,0.0,0,39.97,5716.977,7.85,18.78,0.125,175,42.0
0.0099009900990099,0.0,0.0,0.0,11-19,LE10,0.5043478260869565,-86.46,0.09565217391304348,2.66,115.0,2.0,0.0,0.0,0,58.16,3577.74,3.78,5.44,0.0,5,0.0
0.002539145154464665,0.0,0.0,0.0,31,26,0.9092039800995024,-75.95,0.6467661691542289,12.21,804.0,11.0,2.0,0.0,0,45.72000000000001,4335.309,5.39,15.86,0.009708737864077669,33,2.0
0.007994826876726823,0.021164021164021163,0.0014100229128723336,0.00023504524620989546,15-19,LE5,0.9904761904761904,-31.61,0.4523809523809524,26.78,210.0,2.0,0.0,1.0,1,18.22,6046.866,14.29,11.35,0.0,5,0.0
0.004336684407648333,0.0,0.0,0.0,86,84,0.4545454545454545,-46.9,0.2773892773892774,12.46,429.0,3.0,0.0,1.0,0,24.37,2540.976,7.75,14.53,0.0,2,0.0
0.0007487832272557094,0.00037439161362785465,0.0,0.0,67,65,0.35011709601873536,-61.22,0.5362997658079626,18.53,854.0,14.0,0.0,1.0,0,13.76,37.01325,10.72,0.27,0.0,84,27.0
0.005811522702567107,4.179204279505186e-05,0.00045971247074556973,0.00025080466496676853,60-69,11-19,0.028571428571428567,-94.67,0.2571428571428571,4.59,35.0,7.0,,1.0,0,47.06999999999999,744.538,4.14,3.94,0.0,50,7.0
0.005843725525634075,0.0006023733510029519,0.0,0.0003012048192771085,15-19,10-14,0.29411764705882354,-88.27,0.13398692810457516,6.69,306.0,10.0,0.0,0.0,0,42.33,421.8098,5.88,9.49,0.0,599,55.0
0.027456889335342374,0.0005009183503088994,0.0011688094840540998,0.000334001336005344,55-59,45-49,0.4418604651162791,-79.93,-0.005813953488372093,11.0,172.0,11.0,0.0,0.0,0,38.99,1253.177,8.3,11.92,0.0,1048,307.0
0.00344155099231387,0.0,0.0002292526364053186,0.0002292789178035079,57,57,0.5733333333333334,-76.3,0.44799999999999995,7.99,750.0,3.0,2.0,1.0,0,46.13,,5.43,24.12,0.0,6,1.0
0.0,0.0,0.0,0.0,30-34,20-24,0.913907284768212,-46.72,0.7649006622516556,24.92,302.0,1.0,,1.0,0,10.9,3587.142000000001,15.31,27.18,0.0,17,2.0
0.01358535144713526,0.0,0.0,0.0005906674542232723,15-19,LE5,0.8764044943820225,-71.37,1.0,14.43,178.0,8.0,,1.0,0,33.06,580.1303,7.3,10.49,0.011049723756906077,6,2.0
0.006927254048236385,0.0001857936321677228,0.00024446530548384576,0.000401052518316362,65-69,55-59,0.20454545454545456,-90.78,0.30113636363636365,10.87,176.0,6.0,0.0,1.0,0,56.26999999999999,243.5114,8.29,6.63,0.0,37,2.0
0.005724098454493421,0.0009396192499387203,0.0008171603677221653,0.0006131458469587968,GE90,GE90,0.8658088235294118,-42.07,0.0,17.0,544.0,15.0,0.0,1.0,0,36.22000000000001,27960.18,8.6,37.18,0.0,1467,113.0
0.006671823631792692,4.8297512678097026e-05,4.8297512678097026e-05,0.00028981307056948286,40-49,20-29,0.12213740458015268,-92.87,0.19083969465648856,4.18,131.0,17.0,0.0,1.0,0,20.89,43.991859999999996,2.57,3.28,0.0,175,42.0
0.0027465869617901303,0.0006459948320413435,0.0001614856681469519,0.00032307568047815194,78,79,0.7405541561712846,-60.89,0.36272040302267,11.14,1191.0,3.0,0.0,0.0,0,31.020000000000003,1540.588,8.71,32.72,0.024930747922437674,209,104.0
0.0025461489497135576,0.0019096117122851689,0.0,0.0,85,90,0.8528,-63.99,0.5344,7.48,625.0,5.0,0.0,1.0,0,36.58,2959.437,5.14,23.25,0.0,11,0.0
0.0063718549177649506,0.00032642402480822597,0.0002176160165388173,0.001034295046271094,PS,LT50,0.3673469387755102,-63.38,0.030612244897959183,16.29,196.0,17.0,0.0,0.0,0,35.15,4322.617,7.08,15.43,0.0,68,20.0
0.004878048780487807,0.004878048780487807,0.0,0.0,70-74,10-14,0.94206008583691,-46.72,0.7575107296137339,24.92,466.0,4.0,0.0,1.0,0,10.9,3587.142000000001,15.31,27.18,0.0,88,9.0
0.004651162790697674,0.0,0.0,0.0,GE80,60-79,0.15873015873015872,-90.9,0.2222222222222222,4.87,63.0,2.0,,,0,43.15,55.949980000000004,6.59,12.78,0.0,41,9.0
0.005164696430620911,0.0005736905513166199,0.0005739869130983816,0.0,10-14,LE5,0.8625,-81.84,0.6708333333333333,6.29,240.0,12.0,,1.0,0,42.88,349.3281,5.84,8.54,0.0,282,58.0
0.0041066792541892844,0.00033037568434963186,0.00028317247563536816,0.0003304458658861851,GE50,LT50,0.19402985074626866,-90.98,0.3880597014925373,8.03,67.0,4.0,0.0,0.0,0,13.4,47.00229,5.01,5.9,0.0,13,0.0
0.006914035492048861,0.0013820108257514689,0.0005754733268113023,0.00017268174753928513,45-49,15-19,0.4698795180722892,-70.63,0.6144578313253012,15.54,249.0,4.0,6.0,1.0,0,27.42,1022.788,8.8,7.91,0.0,174,70.0
0.0065824317167284575,0.0003024117335752629,0.00022680880018144717,0.0003024574669187145,20-24,20-24,1.0,-49.94,0.9358490566037736,12.62,265.0,17.0,0.0,1.0,1,46.92,1030.222,6.33,13.66,0.0,2,0.0
0.011522916845816493,0.0016310412910979489,0.0005147121901003689,0.00017158544955387777,29,31,0.8963585434173671,-65.58,0.8011204481792717,14.09,714.0,16.0,0.0,1.0,0,33.61,893.5274,8.39,8.48,0.0,9,0.0
0.0,0.0,0.0,0.0,93,82,0.2854442344045369,-83.63,0.05293005671077505,3.16,529.0,1.0,0.0,0.0,0,47.88,876.4968,4.71,10.86,0.016666666666666666,5,0.0
0.008922880815806247,0.003821656050955413,0.0006367398917542183,0.00031847133757961787,33,27,0.9572368421052632,-43.1,0.7730263157894737,10.98,608.0,1.0,,1.0,0,31.86,3993.542,8.25,33.16,0.07692307692307693,82,12.0
0.0,0.0,0.0,0.0,30-39,20-29,0.35135135135135137,-78.05,-0.013513513513513514,6.55,74.0,12.0,0.0,0.0,0,41.540000000000006,2958.098,5.26,13.97,0.0,1048,307.0
0.0014970059880239515,0.0,0.0014970059880239515,0.0,73,59,0.08469945355191258,-70.49,0.5765027322404371,20.39,366.0,17.0,0.0,1.0,0,12.12,25.61037,6.63,1.98,0.0,70,5.0
0.009828009828009824,0.006366307541625856,0.0004897159647404508,0.0,50-59,70-79,0.7301587301587301,-52.73,0.5396825396825397,14.36,189.0,0.0,2.0,,0,30.94,4340.123,12.83,16.22,0.0,29,1.0
0.0,0.0,0.0,0.0,60-79,40-59,0.9934210526315791,-51.43,0.7697368421052632,22.88,152.0,11.0,0.0,1.0,1,33.77,3724.4990000000003,10.9,4.88,0.0,7,0.0
0.043771043771043766,0.0,0.0033444816053511714,0.0,30-34,35-39,0.7967914438502673,-75.65,-0.0481283422459893,10.9,187.0,13.0,0.0,1.0,0,42.94,21.70908,7.33,5.82,0.0,46,10.0
0.004484304932735426,0.002348420153714773,0.0004270766602605166,0.00021353833013025846,PS,PS,0.7727272727272727,-51.43,0.9393939393939394,22.88,66.0,15.0,2.0,1.0,0,33.77,3724.4990000000003,10.9,4.88,0.0,6,0.0
0.003141937004163068,0.00020940215684221556,0.0003664825528127536,0.0003927832621959204,LT50,LT50,0.819672131147541,-78.01,0.7486338797814208,17.94,183.0,13.0,0.0,0.0,0,22.95,5425.812,8.86,16.99,0.0,14,1.0
0.024105090311986863,0.00042433738085912,0.00013056534795665228,0.0005224489795918366,79,59,0.5456521739130434,-55.48,0.2608695652173913,8.91,460.0,16.0,,1.0,0,50.36000000000001,2804.034,6.78,27.39,0.0,180,25.0
0.0,0.0,0.0,0.0,45,35-39,0.9314079422382672,-62.79,0.96028880866426,11.19,277.0,4.0,0.0,1.0,0,42.41,5228.638,7.58,25.15,0.004405286343612335,224,46.0
0.006405693950177936,0.0024008536368486572,0.0002667615152054064,0.0002668089647812166,70-74,65-69,0.06140350877192983,-95.78,0.32748538011695905,5.99,342.0,12.0,0.0,1.0,0,29.160000000000004,5.503598,3.95,2.47,0.0,94,13.0
0.001773049645390071,0.0,0.0,0.0,70,69,0.9888059701492538,-62.87,0.9160447761194028,20.44,536.0,-1.0,0.0,,0,27.99,2901.4509999999996,6.86,24.18,0.0,5,0.0
0.0,0.0,0.0,0.0,65,69,0.9464033850493652,-74.64,0.8251057827926658,16.33,709.0,8.0,0.0,1.0,0,27.28,1404.013,8.54,52.23,0.005681818181818182,6,2.0
0.010654579703319992,0.0008237716975581053,0.00017652250661959396,0.0005886161633998473,40-59,LE20,0.11688311688311688,-88.27,0.047619047619047616,6.69,231.0,6.0,0.0,0.0,0,42.33,421.8098,5.88,9.49,0.0,599,55.0
0.002631578947368421,0.0,0.0,0.0,61,49,0.5642540620384048,-70.79,0.10635155096011817,7.14,677.0,0.0,,,0,38.8,1167.771,8.31,22.6,0.10526315789473684,16,2.0
0.014450867052023125,0.0,0.0,0.0,61,38,0.490566037735849,-90.71,-0.0023584905660377358,4.14,424.0,8.0,0.0,1.0,0,41.15,1226.3410000000001,3.72,6.71,0.0,3,0.0
0.0026666666666666666,0.0,0.0,0.0,25-29,30-34,1.0,-66.08,0.8636363636363636,7.02,242.0,0.0,,,1,40.57,3449.33,5.03,33.03,0.0,371,117.0
0.0,0.0,0.0,0.0,20,37,0.9565217391304348,-68.99,0.9945652173913044,36.19,184.0,9.0,0.0,1.0,0,7.649999999999999,6955.76,9.49,33.17,0.0,1048,307.0
0.0,0.0,0.0,0.0,84,75,0.21340782122905028,-70.49,0.4837988826815642,20.39,895.0,6.0,0.0,1.0,0,12.12,25.61037,6.63,1.98,0.0,30,7.0
0.009956359265163191,0.0002805378497752435,0.000319693094629156,0.0008483037188329955,85-89,45-49,0.23423423423423426,-83.06,0.2545045045045045,11.87,444.0,5.0,0.0,0.0,0,36.73,336.3493,9.45,8.26,0.0,122,15.0
0.010638297872340429,0.0,0.0026525198938992032,0.0,45-49,45-49,0.04166666666666666,-95.18,0.3194444444444444,6.62,72.0,2.0,0.0,1.0,0,16.56,72.90685,6.95,1.64,0.0,1,0.0
0.0,0.0,0.0,0.0,63,60,0.983009708737864,-34.96,0.6529126213592233,32.48,412.0,-1.0,0.0,,0,12.02,18.90184,14.06,0.45,0.0,5,1.0
0.004329004329004327,0.0,0.0,0.0,LT50,LT50,0.7762237762237763,-71.17,0.7552447552447552,20.59,143.0,1.0,8.0,1.0,0,19.89,926.8029,11.8,11.33,0.0,22,6.0
0.0042218384187296095,0.0001918649270913276,0.0,0.00038387715930902097,70-74,55-59,0.08333333333333333,-95.06,0.140625,6.55,192.0,17.0,,1.0,0,18.66,35.60097000000001,5.58,0.89,0.0,310,92.0
0.0035775127768313455,0.0010221465076660984,0.0,0.0003407155025553664,,,0.8362989323843416,-76.98,0.6192170818505338,12.02,281.0,0.0,0.0,,0,47.21,3077.7309999999998,5.17,17.38,0.0,3,0.0
0.004465091105899332,0.0004958305161144916,0.00036058775804561434,0.00031557118384275537,48,33,0.962230215827338,-50.38,0.8741007194244604,29.56,556.0,11.0,0.0,1.0,0,8.73,16163.36,10.43,38.26,0.0,2,0.0
0.003355704697986577,0.00017652250661959396,0.0008826125330979697,0.00017655367231638415,PS,PS,0.9904153354632588,-81.4,0.9584664536741214,5.87,313.0,1.0,2.0,1.0,1,38.98,164.2994,4.85,4.0,0.0706713780918728,1,0.0
0.004050222762251922,0.001619433198380567,0.0,0.0,,,0.9097222222222222,-44.64,0.9791666666666666,21.26,144.0,0.0,,,0,33.010000000000005,5104.763,10.63,6.34,0.0,44,1.0
0.0034863970916892647,0.0008639437542824794,0.0002383293115262013,0.00023836481735295878,44,49,0.1717032967032967,-89.31,0.06593406593406594,2.83,728.0,17.0,4.0,0.0,0,57.41,365.8529,3.58,7.11,0.0,66,10.0
0.0,0.0,0.0,0.0,61,50,0.4826929733471789,-91.74,-0.00017307026652821047,10.22,5778.0,4.0,4.0,0.0,0,20.47,141.4304,6.89,1.65,0.0,106,19.0
0.0,0.0,0.0,0.0,40-44,30-39,0.5614035087719298,-72.4,0.5906432748538012,5.05,171.0,15.0,6.0,0.0,0,46.24,2689.736,4.54,17.5,0.0,2,0.0
0.0,0.0,0.0,0.0,85,73,0.7631799163179916,-49.58,0.2485355648535565,7.17,1195.0,5.0,0.0,,0,30.350000000000005,2162.679,7.75,26.03,0.0,122,15.0
0.0053806297329613405,0.0027884280237016387,0.00044814021809490615,9.959663363378314e-05,62,55,0.4620740197874679,-72.4,0.4620740197874679,5.05,2729.0,0.0,0.0,,0,46.24,2689.736,4.54,17.5,0.0,3,0.0
0.00461513103675622,0.0,0.0008237232289950577,0.00016477179106936886,56,39,0.9901960784313726,-51.43,0.9509803921568628,22.88,408.0,14.0,0.0,1.0,1,33.77,3724.4990000000003,10.9,4.88,0.0,3,0.0
0.0033903301886792467,0.0,0.0007363770250368187,0.0,52,50,0.82053494391717,-55.39,0.5849870578084556,13.18,1159.0,7.0,0.0,1.0,0,34.46,792.6469999999997,7.62,10.16,0.0,4,0.0
0.004944885134439065,0.0008239777526006803,0.00020597322348094737,0.00030905532090244153,12,7,0.9662447257383966,-47.78,0.9641350210970464,27.37,474.0,17.0,0.0,1.0,0,11.48,1805.8229999999999,16.61,2.2,0.0,30,3.0
0.006174305390643553,0.00047438330170778006,0.00047427080863172863,0.0011865211200759373,35-39,30-34,1.0,-50.93,0.9325842696629212,17.4,89.0,0.0,,,1,30.4,6698.865,9.45,37.79,0.00684931506849315,9,1.0
0.0027651468600221212,0.0003685730081700352,0.0001228576693900117,6.142883469500583e-05,30-39,11-19,0.7983193277310925,-53.46,0.7184873949579832,16.85,238.0,12.0,2.0,1.0,0,32.27,4976.147,10.49,20.0,0.0,371,117.0
0.003679852805887764,0.0,0.0,0.0,20-24,15-19,0.7945205479452054,-76.88,0.6849315068493149,9.49,73.0,4.0,0.0,1.0,0,54.57,3484.5679999999998,5.27,11.43,0.0,1,0.0
0.013698630136986302,0.0,0.0,0.0,75-79,50-54,0.23380281690140844,-79.61,-0.002816901408450705,15.05,355.0,13.0,,1.0,0,20.23,1453.259,10.75,11.66,0.0,310,92.0
0.01167883211678832,0.0013033811239745454,0.0003064899241437436,0.000536604062859333,32,24,0.7894736842105263,-66.27,0.8132427843803056,18.7,589.0,11.0,4.0,1.0,0,18.74,3626.073,13.3,3.03,0.0,138,46.0
0.009607686148919138,0.0,0.0,0.002407704654895666,43,32,0.4940021810250818,-72.22,0.4569247546346783,7.67,917.0,7.0,,,0,20.8,3607.073,10.7,16.51,0.0,282,58.0
0.00380700800248621,0.00031070374398011483,0.0002330097087378641,0.0001553518719900574,54,42,0.9636363636363636,-31.74,0.7322314049586777,6.54,605.0,17.0,0.0,0.0,0,20.74,3843.035,8.83,43.36,0.0,61,6.0
0.010597106174852251,0.00040724903278354713,0.0006108735491753207,0.0002036245163917735,50-59,50-59,0.3333333333333333,-72.31,0.0,13.39,108.0,15.0,0.0,0.0,0,23.290000000000006,152.4219,9.93,3.69,0.0,5,0.0
0.01387069082365698,0.001309432428771391,0.00045152842371427263,0.00018062768119214261,GE90,GE90,0.9933259176863182,-42.07,0.0,17.0,899.0,12.0,0.0,1.0,1,36.22000000000001,27960.18,8.6,37.18,0.0,1467,113.0
0.0004654680863443299,0.00034910106475824753,0.0,0.0,33,15,0.5708245243128964,-56.14,0.6955602536997886,17.44,473.0,17.0,0.0,1.0,0,14.499999999999998,35.46076,8.97,7.15,0.0,84,15.0
0.009070908783212045,0.0003719483329951984,0.00047342080346273515,0.00043967937227314233,45-49,40-44,0.32,-92.17,0.4933333333333334,4.04,150.0,17.0,6.0,1.0,0,43.4,147.9138,5.27,12.89,0.0,18,9.0
0.01552795031055901,0.0,0.003105590062111802,0.0,PS,PS,0.9240246406570842,-61.99,0.7761806981519507,13.09,487.0,1.0,,1.0,0,38.2,1325.0829999999999,6.22,12.19,0.011904761904761904,3,0.0
0.0,0.0,0.0,0.0,65-69,55-59,0.10256410256410256,-89.25,0.2393162393162393,10.14,234.0,8.0,0.0,0.0,0,17.98,206.0414,7.96,3.73,0.0,4,0.0
0.002857142857142857,0.0,0.0014285714285714286,0.0,52,45,0.3173076923076923,-78.01,0.5721153846153846,17.94,208.0,6.0,0.0,1.0,0,22.95,5425.812,8.86,16.99,0.0,1048,307.0
